ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closestsecondary,secondary_school_ranking
ID132998300,101 Charles St,ABBOTSFORD,911000.0,h,2017-07-22,2,1.0,0.0,141.0,139.0,-37.80586,144.99499,19976,184.2668406582583,12.125,0,1214.6666666666667,5603.666666666667,375.3333333333333,Abbotsford Primary School,483.3791463573056,not ranked,Collingwood College,508.5108120870755,359
ID869487055,294 Moray St,SOUTH MELBOURNE,1355000.0,h,2016-03-12,2,1.0,0.0,101.0,107.0,-37.8359,144.9644,19854,1971.5446482327757,3.174193548387097,1,1100.6666666666667,3636.3333333333335,457.3333333333333,South Melbourne Park Primary School,537.5823689760877,not ranked,MacRobertson Girls High School,656.0236266883702,not ranked
ID144266393,3/32 Wimba Av,KEW,860000.0,u,2017-12-08,2,2.0,1.0,0.0,69.0,-37.80593,145.05121,19903,1892.9729893727872,18.0,0,288.0,712.0,75.66666666666667,Genazzano FCJ College,525.8330590329841,40,Genazzano FCJ College,525.8330590329841,not ranked
ID575297401,32 Murray St,FAWKNER,949500.0,h,2017-05-13,2,1.0,1.0,689.0,59.0,-37.7052,144.964,19961,676.1516074856384,38.0,0,1253.6666666666667,7401.333333333333,484.6666666666667,Darul Ulum College of Victoria,677.4430466676679,438,Darul Ulum College of Victoria,677.4430466676679,261
ID450688441,2/12 Moorong St,CHADSTONE,1042500.0,t,2017-11-02,4,3.0,2.0,209.0,3.0,-37.8805,145.105,19847,2607.229170744659,31.875,0,1593.3333333333333,6648.333333333333,530.0,St Mary Magdalen's School,343.6367993733365,not ranked,Salesian College,485.34088750371177,153
ID666706120,226 Union Rd,SURREY HILLS,2200000.0,h,2016-03-09,5,3.0,2.0,735.0,99.0,-37.8175,145.0987,19896,637.7718820176855,28.571428571428573,0,2403.6666666666665,5212.333333333333,586.6666666666666,Our Holy Redeemer School,336.6082921279645,219,Box Hill Senior Secondary College,1481.1445633351273,not ranked
ID405167104,16 Janice Ct,FAWKNER,538000.0,h,2016-06-18,3,1.0,4.0,789.0,69.0,-37.6912,144.9623,19961,1097.3625429300507,38.0,0,1144.3333333333333,6845.666666666667,375.6666666666667,Moomba Park Primary School,667.3843156320778,not ranked,John Fawkner Secondary College,1533.196833723869,not ranked
ID947597300,84 Brighton Rd,RIPPONLEA,1005000.0,h,2017-06-24,2,2.0,2.0,290.0,64.0,-37.87726,144.99336,19955,223.36251923254537,19.5,0,444.6666666666667,981.3333333333334,239.66666666666666,Elwood Primary School,644.9687931860082,309,Elwood College,911.547994962771,175
ID289299483,7/765 Malvern Rd,TOORAK,620000.0,u,2017-04-03,2,1.0,1.0,1119.0,11.0,-37.8498,145.0173,19946,317.1961812338577,18.0,0,647.0,2861.3333333333335,222.66666666666666,Armadale Primary School,268.8368377788673,87,Loreto Mandeville Hall,277.13010365247794,15
ID450442270,4 Falmouth St,HAWTHORN,1828500.0,h,2016-10-15,2,1.0,0.0,243.0,134.0,-37.8202,145.0409,19904,416.86065170253795,15.633333333333333,0,1150.6666666666667,7827.0,922.3333333333334,Methodist Ladies' College,727.1620713519328,41,Swinburne Senior Secondary College,326.78952877100767,not ranked
ID848125965,53 John St,CLIFTON HILL,640000.0,t,2016-08-28,2,1.0,1.0,0.0,139.0,-37.7873,144.9961,19974,162.62503608780113,15.074074074074074,0,1071.3333333333333,5783.666666666667,419.6666666666667,Spensley Street Primary School,686.6575421782019,not ranked,Fitzroy High School,803.9486354657655,248
ID799558188,12/352 Canterbury Rd,ST KILDA,390000.0,u,2017-11-02,2,1.0,1.0,0.0,19.0,-37.859,144.9767,19957,1387.1432358693955,15.5,0,1412.0,6364.0,699.3333333333334,St Kilda Park Primary School,137.49993466900622,73,Wesley College,1229.0621603673992,98
ID408128503,10 Delbridge St,FITZROY NORTH,1315000.0,h,2016-10-15,2,1.0,0.0,143.0,119.0,-37.7887,144.9888,19974,582.0987616967916,15.074074074074074,1,1923.6666666666667,8979.333333333334,620.3333333333334,St John's School,189.84158603534306,489,Fitzroy High School,437.5678756009943,248
ID417802731,47 Cooper St,PRESTON,1350000.0,h,2017-07-29,7,3.0,4.0,530.0,99.0,-37.73526,144.99508,20012,611.5217976887997,28.11111111111111,0,705.3333333333334,5479.666666666667,335.0,Preston West Primary School,237.7573722267807,52,Preston High School,1219.2716468063581,not ranked
ID190946183,26 Hunter Rd,CAMBERWELL,2105000.0,h,2017-02-25,3,1.0,2.0,692.0,79.0,-37.8379,145.0849,19850,1064.4116303641454,26.875,0,3767.6666666666665,18925.0,2042.3333333333333,St Dominic's School,146.93887576724336,82,Siena College Ltd,514.1397904372093,not ranked
ID622510742,82 Radford Rd,RESERVOIR,690000.0,h,2017-08-07,3,1.0,2.0,514.0,59.0,-37.70331,144.9838,19961,2214.7772074150926,38.0,0,885.0,1901.0,227.66666666666666,St Joseph the Worker School,812.409042572957,not ranked,John Fawkner Secondary College,1053.821077272952,not ranked
ID518027044,33a Durrant St,BRIGHTON,1532000.0,h,2016-08-22,2,1.0,2.0,411.0,109.0,-37.9095,145.004,19952,527.8966832619062,24.5,0,2744.3333333333335,10289.666666666666,780.0,Brighton Primary School,396.19913186644084,342,Firbank Grammar School,725.7141532953947,29
ID707153509,6/13 Alexander St,COLLINGWOOD,365000.0,u,2017-08-07,1,1.0,0.0,0.0,59.0,-37.79597,144.99108,19975,462.4594862921129,13.125,0,1097.6666666666667,5916.0,553.3333333333334,Clifton Hill Primary School,438.43801639253417,144,Collingwood College,782.571371540995,359
ID706356971,305/45 York St,RICHMOND,402000.0,u,2016-09-17,1,1.0,1.0,0.0,119.0,-37.813,144.993,19978,257.5013200428106,9.125,1,824.6666666666666,1890.3333333333333,159.33333333333334,Richmond West Primary School,250.41233957873843,452,Lynall Hall Community School,901.3906838586014,559
ID255162893,10/150 Brunswick Rd,BRUNSWICK,240000.0,u,2016-11-27,1,1.0,1.0,0.0,7.0,-37.7776,144.9633,19969,497.2056573027007,23.0,0,958.6666666666666,5673.0,628.0,Princes Hill Primary School,524.9701597675248,not ranked,Princes Hill Secondary College,672.1170088130131,not ranked
ID118060101,1/13 Kellett St,NORTHCOTE,770000.0,u,2016-09-24,2,1.0,1.0,129.0,44.0,-37.7668,145.0063,20015,867.1563987582372,23.11111111111111,0,136.33333333333334,302.6666666666667,42.0,Wales Street Primary School,629.6439961989993,175,Santa Maria College,519.3104049158063,137
ID211961780,7 Daphne St,DONCASTER EAST,1760000.0,h,2017-03-06,4,4.0,2.0,651.0,39.0,-37.78535,145.14536,19898,3886.624554689121,30.384615384615383,0,3327.0,11071.666666666666,1069.3333333333333,Doncaster Gardens Primary School,472.8012757089669,21,Doncaster Secondary College,648.5127373625025,225
ID370061592,111/112 Pier St,ALTONA,440000.0,u,2017-11-02,2,1.0,1.0,0.0,54.0,-37.8659,144.83100000000005,19926,182.95267185196042,26.428571428571427,0,2494.6666666666665,11307.0,1410.0,St Mary's School,245.62939806511093,159,Altona College,1173.555572926979,not ranked
ID347559589,10 Huntingdale Ct,CRAIGIEBURN,506000.0,h,2017-05-27,6,2.0,2.0,655.0,22.0,-37.59052,144.93066000000005,40221,1681.7506350742296,49.0,0,1288.3333333333333,4242.333333333333,480.0,Willmott Park Primary School,725.292324966348,not ranked,Mount Ridley P-12 College,1307.4320023356324,432
ID903268541,4/305 Rossmoyne St,THORNBURY,505000.0,u,2016-04-16,2,1.0,0.0,0.0,39.0,-37.7591,145.0211,20014,2033.271714734754,25.11111111111111,0,2403.6666666666665,5212.333333333333,586.6666666666666,Holy Spirit School,473.7599458959491,496,Thornbury High School,463.8622027545652,209
ID118063148,5/138 Milton Pde,GLEN IRIS,511000.0,u,2016-06-18,2,1.0,1.0,0.0,19.0,-37.8517,145.0459,19944,2180.4904917773383,20.666666666666668,0,1923.6666666666667,8979.333333333334,620.3333333333334,St Roch's School,845.7179861538182,131,Alia College,945.5742904502616,500
ID799506873,3/30 Heller St,BRUNSWICK,801000.0,t,2017-02-25,2,2.0,1.0,156.0,12.0,-37.7744,144.9498,19969,787.2967112790155,23.0,0,941.3333333333334,5813.0,575.6666666666666,Brunswick South West Primary School,697.4568267354175,316,Brunswick Secondary College,601.6978218196896,211
ID512110818,105 Ivanhoe Pde,IVANHOE,1758000.0,h,2017-02-25,4,2.0,2.0,650.0,39.0,-37.7607,145.0456,19934,801.371446456407,28.928571428571427,0,591.6666666666666,1189.6666666666667,177.33333333333334,Ivanhoe Girls' Grammar School,518.5237565629569,38,Ivanhoe Girls' Grammar School,518.5237565629569,49
ID435339938,96 Kilby Rd,KEW EAST,1615000.0,h,2016-08-13,3,1.0,1.0,702.0,86.0,-37.7922,145.0518,19932,2248.46478563691,25.928571428571427,0,271.6666666666667,771.6666666666666,74.0,St Anne's School,394.7887865989117,293,Kew High School,1082.7792441837228,124
ID405998661,134 Chirnside St,KINGSVILLE,1155000.0,h,2016-04-06,3,2.0,2.0,269.0,104.0,-37.8108,144.8819,19996,902.8904112420777,11.428571428571429,0,87.33333333333333,252.0,37.0,Yarraville West Primary School,536.115662020534,105,Gilmore College For Girls,1732.4383266750801,387
ID414083669,6/26 Ruskin St,ELWOOD,500000.0,u,2016-05-22,2,1.0,1.0,0.0,49.0,-37.8761,144.9821,19955,1154.4735409385953,19.5,0,1566.6666666666667,8895.333333333334,491.0,Yesodei HaTorah College,342.3741795550263,277,Yesodei HaTorah College,342.3741795550263,38
ID886874424,1B Ogilvie St,ESSENDON,886000.0,h,2017-05-27,3,2.0,1.0,173.0,12.0,-37.75382000000001,144.89167,20037,2172.4432487811887,24.0,0,330.3333333333333,1855.0,82.0,Aberfeldie Primary School,403.52986833479156,227,Ave Maria College,635.5013152734379,111
ID929643663,2/59 Weybridge St,SURREY HILLS,694000.0,u,2016-08-28,2,1.0,1.0,0.0,59.0,-37.8174,145.0893,19894,770.1717433270608,25.571428571428573,0,2403.6666666666665,5212.333333333333,586.6666666666666,Chatham Primary School,204.37661979286335,310,Fintona Girls' School,827.6826414038649,not ranked
ID890487648,7 Pumice Ct,KEILOR EAST,960000.0,h,2017-08-26,3,2.0,2.0,404.0,10.0,-37.73977,144.87734,20037,3868.688336275743,24.0,0,591.6666666666666,1189.6666666666667,177.33333333333334,Keilor Heights Primary School,987.1146848990952,not ranked,Essendon Keilor College,671.6299903847816,460
ID667401343,15 Comas Gr,ASHBURTON,2752000.0,h,2016-08-22,5,4.0,2.0,1075.0,9.0,-37.8714,145.07299999999995,19847,677.927886151057,31.875,0,1654.0,9119.666666666666,550.0,Solway Primary School,205.14543181136733,278,Korowa Anglican Girls' School,1957.007531935144,13
ID853356878,16 Driscolls Rd,KEALBA,461000.0,h,2016-11-19,3,1.0,0.0,534.0,39.0,-37.7294,144.8216,20001,2453.0527159369512,35.3,0,555.6666666666666,1129.0,160.66666666666666,St Paul's Kealba Catholic School,512.8856635145665,386,Keilor Downs Secondary College,1797.1642208900464,not ranked
ID128824673,48 Malin St,KEW,2600000.0,h,2017-05-13,4,2.0,0.0,320.0,99.0,-37.8127,145.0451,19903,1081.566146847227,18.0,0,288.0,712.0,75.66666666666667,Carey Baptist Grammar School,333.0281489824554,23,Carey Baptist Grammar School,333.0281489824554,68
ID266972236,75 Ballard St,YARRAVILLE,970000.0,h,2016-06-27,4,1.0,2.0,664.0,59.0,-37.8172,144.8676,19996,1969.7206264462645,11.428571428571429,0,703.6666666666666,1502.0,135.66666666666666,Wembley Primary School,736.8368299962549,222,Emmanuel College,2737.1125624161737,180
ID266193430,87 Yerrin St,BALWYN,1910000.0,h,2016-09-17,3,1.0,2.0,697.0,24.0,-37.8044,145.0853,19894,2234.6368470655398,25.571428571428573,0,925.6666666666666,4701.333333333333,308.6666666666667,Greythorn Primary School,994.5351513671682,93,Balwyn High School,1045.3307185308847,44
ID503598242,4 Adelaide St,FOOTSCRAY,1225000.0,h,2016-11-27,4,2.0,1.0,319.0,104.0,-37.7943,144.8875,20023,857.4661124916533,20.0,0,1923.6666666666667,8979.333333333334,620.3333333333334,St John's School,262.6896494828329,489,Footscray City College,676.3373962104976,166
ID473886628,1/2 Condah Ct,ASHWOOD,855000.0,h,2017-02-25,3,2.0,1.0,320.0,61.0,-37.87,145.1103,19848,2697.173731618425,30.875,0,1672.6666666666667,10063.666666666666,646.3333333333334,Parkhill Primary School,847.9284656514152,not ranked,Ashwood High School,864.0321730302957,241
ID555063641,16A Madden St,MAIDSTONE,798000.0,h,2017-12-08,3,2.0,2.0,159.0,9.0,-37.78974,144.88143,20023,1386.4483579778894,20.0,0,717.3333333333334,1763.0,318.6666666666667,Footscray North Primary School,280.09881262960596,235,Footscray City College,1116.8007962222118,166
ID667470759,13 Dorrington Ct,DINGLEY VILLAGE,801000.0,h,2017-06-24,3,2.0,1.0,526.0,39.0,-37.98217,145.14061,19891,3458.7983700835566,41.785714285714285,0,3327.0,11071.666666666666,1069.3333333333333,Dingley Primary School,713.370692419665,not ranked,Haileybury Girls College,1533.059710877048,8
ID320572954,2/48 Inkerman St,MAIDSTONE,600000.0,t,2016-10-15,2,1.0,2.0,127.0,109.0,-37.7859,144.8787,20023,1864.3291855122325,20.0,0,610.0,1743.6666666666667,228.0,Footscray North Primary School,459.5188165024002,235,Maribyrnong Secondary College,1099.2643238639841,not ranked
ID460223820,1 Denman St,BRUNSWICK,1500000.0,h,2017-08-04,4,2.0,1.0,459.0,49.0,-37.7548,144.9545,19966,645.4669521344441,29.0,0,941.3333333333334,5813.0,575.6666666666666,St Fidelis' School,609.7238861917937,not ranked,Sydney Road Community School,1780.2481321279352,447
ID578974922,66 Springvale Rd,NUNAWADING,1060000.0,h,2017-06-17,5,3.0,2.0,766.0,49.0,-37.81113,145.17681000000005,19899,1067.9334873618934,32.39393939393939,0,938.3333333333334,6892.666666666667,553.3333333333334,Whitehorse Primary School,955.362992249129,314,Mullauna Secondary College,1256.1086182718182,not ranked
ID947391946,218 Neerim Rd,CARNEGIE,1275000.0,h,2016-03-12,4,2.0,0.0,365.0,100.0,-37.8877,145.0507,19920,710.6516838665336,23.545454545454547,0,3703.6666666666665,18944.0,2039.3333333333333,St Anthony's School,328.5302755593934,485,Glen Eira College,1137.2293701940978,215
ID545630635,28 Khartoum St,WEST FOOTSCRAY,830000.0,h,2016-09-17,4,1.0,2.0,426.0,89.0,-37.7919,144.8793,20023,1223.7132499726144,20.0,0,268.3333333333333,736.0,128.33333333333334,Footscray West Primary School,484.70812133000345,399,Footscray City College,1297.5641478342125,166
ID151733976,22b Essex Rd,SURREY HILLS,2200000.0,h,2016-07-05,4,2.0,2.0,734.0,99.0,-37.8286,145.092,19894,562.1732570261685,25.571428571428573,0,2403.6666666666665,5212.333333333333,586.6666666666666,Canterbury Primary School,821.8705366833237,43,Siena College Ltd,1002.0891205964232,not ranked
ID563443402,5 Kallara Gr,MARIBYRNONG,730000.0,t,2016-07-11,3,1.0,2.0,250.0,19.0,-37.7861,144.8897,20023,1790.4995330036706,20.0,0,610.0,1743.6666666666667,228.0,Footscray North Primary School,586.0734503295744,235,Footscray City College,670.9716024863588,166
ID177254101,27 Woolart St,STRATHMORE,1052000.0,h,2016-03-09,4,2.0,2.0,699.0,59.0,-37.7207,144.9073,20033,1288.9040899371744,34.0,0,1363.6666666666667,6287.666666666667,564.3333333333334,Oak Park Primary School,892.3082090260008,not ranked,Glenroy Secondary College,2366.341794251699,511
ID457341961,72 Curzon St,NORTH MELBOURNE,1126000.0,h,2017-05-27,2,1.0,0.0,114.0,109.0,-37.80248,144.94846,19973,745.2425731282636,6.319148936170213,0,84.33333333333333,293.3333333333333,23.0,North Melbourne Primary School,458.95780339459884,182,Simonds Catholic College,549.8625223906953,262
ID383180035,5/2 Ormond Rd,WEST FOOTSCRAY,700000.0,t,2017-07-15,3,2.0,2.0,125.0,6.0,-37.80735,144.87361,20023,1200.874680442796,20.0,0,298.0,735.0,154.0,Corpus Christi School,145.0813902340413,not ranked,Gilmore College For Girls,2084.609729194291,387
ID274441337,19 Athenry Tce,TEMPLESTOWE,1280000.0,h,2017-08-07,3,2.0,2.0,926.0,11.0,-37.75091,145.16761,19987,4508.979635383948,48.38461538461539,0,281.6666666666667,524.3333333333334,75.33333333333333,St Charles Borromeo School,2219.362723933625,not ranked,Warrandyte High School,1491.4136786811828,319
ID351328761,7A Alern Ct,NUNAWADING,1430000.0,h,2017-06-17,4,3.0,2.0,616.0,49.0,-37.8124,145.18411,19900,931.7509798551105,35.39393939393939,0,938.3333333333334,6892.666666666667,553.3333333333334,St John's School,788.3226851804291,489,Mullauna Secondary College,793.4300201119502,not ranked
ID970473922,10 James St,ABBOTSFORD,940000.0,h,2017-12-08,2,1.0,0.0,424.0,139.0,-37.80911,144.99338999999995,19977,163.3740905995953,10.125,1,1214.6666666666667,5603.666666666667,375.3333333333333,Abbotsford Primary School,477.2473311928735,not ranked,Collingwood College,727.7464898968504,359
ID225780313,3/162 Westgarth St,NORTHCOTE,605000.0,u,2016-10-09,2,1.0,2.0,0.0,19.0,-37.7828,145.0096,19929,419.5385761631786,19.928571428571427,0,136.33333333333334,302.6666666666667,42.0,Spensley Street Primary School,671.5582465000691,not ranked,Santa Maria College,1520.2998075994838,137
ID232191303,39 Emu Pde,JACANA,551000.0,h,2017-04-03,3,1.0,0.0,610.0,64.0,-37.6885,144.9092,20031,942.340923013018,38.0,0,92.33333333333333,260.0,36.666666666666664,Broadmeadows Valley Primary School,899.9472075198166,not ranked,Penola Catholic College,801.5786024151969,361
ID180411329,8/5 Gordon St,TOORAK,405000.0,u,2016-05-14,1,1.0,1.0,0.0,49.0,-37.844,145.005,19947,259.69498359123895,16.0,0,584.3333333333334,2731.6666666666665,211.66666666666666,Toorak Primary School,447.8389209947203,83,Loreto Mandeville Hall,986.8885444564376,15
ID358692233,329 Gordon St,MARIBYRNONG,770000.0,h,2016-07-26,4,2.0,2.0,215.0,19.0,-37.7817,144.8916,20023,2305.503317563823,20.0,0,610.0,1743.6666666666667,228.0,Footscray North Primary School,988.4039627777533,235,Maribyrnong Secondary College,382.52844520858247,not ranked
ID684806559,16 Wurruk St,FAWKNER,650000.0,h,2017-06-24,3,1.0,4.0,616.0,59.0,-37.71245,144.97059,19962,916.9939171020897,36.0,1,1253.6666666666667,7401.333333333333,484.6666666666667,Fawkner Primary School,480.3090606717478,not ranked,Darul Ulum College of Victoria,815.2946928416696,261
ID409341731,3 Artemis Ct,TEMPLESTOWE LOWER,1280000.0,h,2017-08-19,4,2.0,2.0,887.0,49.0,-37.77493,145.12547,20042,4943.215176688202,25.794871794871796,0,2532.3333333333335,5455.0,713.0,St Gregory the Great School,690.4844231255985,174,Templestowe College,880.2862573127718,307
ID842091638,16 Ayton St,IVANHOE,950000.0,h,2016-11-19,3,3.0,2.0,290.0,59.0,-37.7601,145.0363,19933,1266.3820241909505,26.055555555555557,0,555.6666666666666,1129.0,160.66666666666666,St Bernadette's School,381.3481216702586,230,Virtual School Victoria,957.4285361490128,not ranked
ID645444952,12 Northumberland Rd,PASCOE VALE,815000.0,h,2016-10-15,3,1.0,2.0,628.0,64.0,-37.7295,144.9316,20034,330.72842352810886,31.0,0,659.0,5219.333333333333,338.3333333333333,Pascoe Vale Primary School,533.6166288410196,414,Strathmore Secondary College,937.1256249042882,133
ID201894896,17 Canadian Ct,MEADOW HEIGHTS,535000.0,h,2017-08-26,3,1.0,4.0,572.0,39.0,-37.65905,144.92347,44817,314.8922295207955,43.0,0,318.3333333333333,497.0,140.66666666666666,Bethal Primary School,498.2609322813857,not ranked,St Mary's Coptic Orthodox College,770.705904744509,not ranked
ID241089763,33 Mountain St,SOUTH MELBOURNE,1150000.0,h,2016-07-05,2,1.0,0.0,113.0,163.0,-37.8373,144.9493,22180,2163.4750196466794,0.0,0,1100.6666666666667,3636.3333333333335,457.3333333333333,Galilee Regional Catholic Primary School,500.8942848551354,208,Albert Park College,851.193632508386,131
ID562452413,8 Ashmore Av,MORDIALLOC,1800000.0,h,2017-12-08,4,2.0,2.0,656.0,69.0,-38.00119,145.08588999999995,19863,620.0643061605679,50.35294117647059,1,1471.0,7759.666666666667,779.6666666666666,Mordialloc Beach Primary School,551.8916238034923,308,Mordialloc College,1366.755820634567,164
ID553857779,22 Stewart St,HAWTHORN EAST,1140000.0,h,2016-03-12,2,1.0,0.0,230.0,19.0,-37.8226,145.055,19853,548.3629566290733,19.125,0,1144.3333333333333,6845.666666666667,375.6666666666667,Auburn Primary School,473.8153537543127,344,Camberwell Girls Grammar School,640.2119574778151,not ranked
ID301492320,2/26 Wicklow St,ORMOND,940000.0,u,2016-04-23,3,2.0,1.0,382.0,21.0,-37.9061,145.0478,19941,787.6618569408648,31.866666666666667,0,268.3333333333333,736.0,128.33333333333334,McKinnon Primary School,489.42622981459067,282,McKinnon Secondary College,682.6227266477764,48
ID453294908,21A Cosmos St,GLENROY,577000.0,h,2017-03-18,3,1.0,2.0,706.0,49.0,-37.7053,144.9372,20032,1761.6725753292567,36.0,0,1841.6666666666667,9184.666666666666,533.3333333333334,St Thomas More's School,717.0177486928336,not ranked,Glenroy Secondary College,1076.9444219935924,511
ID727776523,21 Balfour Av,HEATHMONT,1825000.0,h,2017-08-19,5,3.0,2.0,779.0,44.0,-37.83015,145.24171,19871,322.4621134474528,41.92307692307692,0,512.0,1119.6666666666667,175.66666666666666,Great Ryrie Primary School,793.1410682854279,497,Aquinas College,988.9923930030614,151
ID792096255,1/9 Ardoch St,ESSENDON,645000.0,u,2017-04-03,2,1.0,1.0,0.0,39.0,-37.7495,144.9205,20036,257.84082909695366,27.0,0,330.3333333333333,1855.0,82.0,Essendon Primary School,403.01828063970083,133,St Columba's College,1016.7615772440171,85
ID493486750,52 Suffolk Rd,SURREY HILLS,1750000.0,h,2017-03-18,4,2.0,3.0,817.0,44.0,-37.8312,145.0928,19894,850.4805967484068,25.571428571428573,0,2532.3333333333335,5455.0,713.0,Canterbury Primary School,849.3724879479915,43,Siena College Ltd,939.8207474710288,not ranked
ID933482136,591 Camberwell Rd,CAMBERWELL,895000.0,h,2016-04-16,2,1.0,1.0,424.0,89.0,-37.8465,145.0743,19850,301.10736256688705,26.875,0,3703.6666666666665,18944.0,2039.3333333333333,Hartwell Primary School,910.1322632833759,78,Siena College Ltd,1603.5855047481514,not ranked
ID390471378,205 Clarke St,NORTHCOTE,1512000.0,h,2017-05-27,3,1.0,0.0,326.0,114.0,-37.77664,144.99902,19928,443.51649772125234,18.928571428571427,0,142.0,344.6666666666667,39.333333333333336,St Joseph's School,302.3740365053689,113,Santa Maria College,762.8952117080713,137
ID816540083,3 Ringtail Cct,MAIDSTONE,725500.0,h,2016-08-22,3,2.0,2.0,214.0,5.0,-37.7831,144.8825,20023,2097.3706271224505,20.0,0,610.0,1743.6666666666667,228.0,Footscray North Primary School,522.837887017362,235,Maribyrnong Secondary College,643.1005476649818,not ranked
ID707195720,32 Page St,ALBERT PARK,1340000.0,h,2017-02-25,2,1.0,0.0,136.0,109.0,-37.846,144.9517,22180,3124.058667194184,0.0,0,1214.6666666666667,5603.666666666667,375.3333333333333,Albert Park Primary School,467.66551034677144,306,Albert Park College,404.25867354297156,131
ID630169425,109/311 Burwood Rd,HAWTHORN,370000.0,u,2016-08-28,1,1.0,1.0,0.0,5.0,-37.8222,145.0329,19904,321.70078036949883,15.633333333333333,0,1150.6666666666667,7827.0,922.3333333333334,Glenferrie Primary School,226.3550480254995,62,Swinburne Senior Secondary College,704.2333682121628,not ranked
ID866050296,24 Betula St,DOVETON,545000.0,h,2017-03-06,3,1.0,1.0,700.0,59.0,-37.99095,145.2316,19888,1922.1833541304895,49.785714285714285,0,56.333333333333336,98.33333333333333,19.0,Holy Family School,618.7227965492995,not ranked,St John's Regional College,475.65112079387916,364
ID267260685,54 Ardoyne St,SUNSHINE,940000.0,h,2017-06-05,3,2.0,2.0,572.0,69.0,-37.7966,144.8256,20021,1102.5584469425992,25.0,0,1412.0,6364.0,699.3333333333334,St Peter's School,666.9717480690356,345,Sunshine College,761.2945837414062,233
ID861722338,18 Timins St,SUNBURY,650000.0,h,2017-01-07,3,3.0,1.0,852.0,59.0,-37.58689,144.72865,15351,876.0718215739539,48.857142857142854,0,1479.3333333333333,4398.666666666667,502.0,Our Lady of Mount Carmel School,1018.5532708663276,not ranked,Sunbury College,1403.8212858151576,424
ID974868873,43 Gardner St,RICHMOND,1050000.0,h,2017-05-13,2,1.0,0.0,134.0,119.0,-37.817,145.0058,19906,1185.6202667183782,11.947368421052632,0,885.0,1901.0,227.66666666666666,Trinity Catholic School,249.95082869762314,not ranked,Richmond High School,267.3461205249089,not ranked
ID358874612,38 Simpson St,YARRAVILLE,1275000.0,h,2017-02-25,3,1.0,2.0,229.0,109.0,-37.8172,144.8919,19996,229.05727051915335,11.428571428571429,0,817.6666666666666,1779.6666666666667,181.0,St Augustine's School,427.13863073906765,not ranked,Gilmore College For Girls,2032.102595691416,387
ID672287708,4/13 Ivanhoe Pde,IVANHOE,705000.0,u,2016-10-12,2,1.0,1.0,94.0,39.0,-37.7679,145.0452,19933,112.71018452783609,26.055555555555557,1,555.6666666666666,1129.0,160.66666666666666,Ivanhoe Primary School,244.9148194955399,100,Ivanhoe Girls' Grammar School,321.6047288986875,49
ID150470664,94 Couch St,SUNSHINE,670000.0,h,2017-03-18,4,1.0,1.0,603.0,69.0,-37.7945,144.8267,20021,857.952246109412,25.0,0,1412.0,6364.0,699.3333333333334,Sunshine Primary School,558.722770997908,not ranked,Sunshine College,508.4767888541154,233
ID580345308,15 Lynden Gr,MOUNT WAVERLEY,1335000.0,h,2017-09-16,4,1.0,3.0,731.0,49.0,-37.86118,145.11506,19848,2964.427868818831,30.875,0,1471.0,7759.666666666667,779.6666666666666,Essex Heights Primary School,207.83227285597007,239,Ashwood High School,1096.2945674925174,241
ID236227471,21 Tait St,NEWPORT,950000.0,h,2016-05-14,3,2.0,2.0,281.0,69.0,-37.8431,144.8845,19994,89.84906457560508,16.379310344827587,0,71.0,261.0,20.0,Sacred Heart School,437.4898202370299,66,Bayside P-12 College,1626.4480450385845,243
ID721210513,301/633 Church St,RICHMOND,945000.0,u,2016-08-22,3,2.0,1.0,0.0,20.0,-37.833,144.997,19959,731.8830289955439,12.553571428571429,0,824.6666666666666,1890.3333333333333,159.33333333333334,Richmond Primary School,423.1982038649711,260,Melbourne High School,451.2713860227874,2
ID709547525,411/38 Bank St,SOUTH MELBOURNE,710000.0,u,2017-04-29,3,2.0,2.0,0.0,18.0,-37.8319,144.9682,19854,1517.2361716791158,3.174193548387097,0,1245.0,3886.0,447.6666666666667,Melbourne Grammar School,804.2581238963804,79,Victorian College Of The Arts Secondary School,508.03130116071634,not ranked
ID993486664,2013 Western Hwy,ROCKBANK,340000.0,h,2017-01-07,2,1.0,0.0,609.0,34.0,-37.73289000000001,144.66615,20000,10148.56201720191,38.3,0,1609.3333333333333,6840.666666666667,525.6666666666666,Rockbank Primary School,383.2800787228703,not ranked,Springside West Secondary College,5669.4819761578565,not ranked
ID379980692,3 Crefden St,MAIDSTONE,615000.0,t,2016-03-09,3,2.0,2.0,165.0,12.0,-37.7773,144.8725,20022,2584.0491458824754,22.0,0,610.0,1743.6666666666667,228.0,Christ the King Primary School,1475.5674464207218,not ranked,Maribyrnong Secondary College,1406.5825581861757,not ranked
ID488856633,153 Thompsons Rd,BULLEEN,890000.0,h,2016-12-11,2,1.0,2.0,559.0,59.0,-37.7739,145.094,19935,3478.9569084771992,29.833333333333332,0,958.6666666666666,5673.0,628.0,St Clement of Rome School,802.8347582205356,196,Marcellin College,1001.2928329592539,169
